COD_MUN_IBGE,NOME,UF,POP_201,IDHM_10,PIB_PER
3526407,LARANJAL PAULISTA,SP,25721,0.729,18300
3537503,PEREIRAS,SP,7640,0.736,15780
3502309,ANHEMBI,SP,5822,0.721,20807
1506807,SANTAREM,PA,284401,0.691,6960
3547007,SANTA MARIA DA SERRA,SP,5525,0.686,13759
3554508,TIETE,SP,37609,0.778,26537
3511508,CERQUILHO,SP,41144,0.782,70994
3511607,CESARIO LANGE,SP,15942,0.706,15418
3544004,RIO DAS PEDRAS,SP,30409,0.759,30998
3545159,SALTINHO,SP,7250,0.791,16675
3511706,CHARQUEADA,SP,15395,0.736,13866
3500600,AGUAS DE SAO PEDRO,SP,2832,0.854,21161
3545803,SANTA BARBARA D OESTE,SP,181509,0.781,21030
3507902,BROTAS,SP,21987,0.74,18271
3554706,TORRINHA,SP,9405,0.744,12271
3514106,DOIS CORREGOS,SP,25100,0.725,19520
3548906,SAO CARLOS,SP,226322,0.805,23125
3523602,ITIRAPINA,SP,15930,0.724,15099
3521101,IPEUNA,SP,6270,0.753,24142
3543907,RIO CLARO,SP,188977,0.803,26857
3512704,CORUMBATAI,SP,3887,0.754,28147
3542107,RAFARD,SP,8651,0.745,16366
3540606,PORTO FELIZ,SP,49404,0.758,18141
3510401,CAPIVARI,SP,49650,0.75,22553
3530904,MOMBUCA,SP,3291,0.719,12842
3531803,MONTE MOR,SP,50702,0.733,24369
3514908,ELIAS FAUSTO,SP,16060,0.695,46063
3521408,IRACEMAPOLIS,SP,20705,0.776,26589
3552403,SUMARE,SP,246247,0.762,32506
3519071,HORTOLANDIA,SP,198758,0.756,32391
3520509,INDAIATUBA,SP,209859,0.788,28906
3501608,AMERICANA,SP,214873,0.811,31606
3533403,NOVA ODESSA,SP,52627,0.791,38201
3546702,SANTA GERTRUDES,SP,22499,0.737,19143
3512407,CORDEIROPOLIS,SP,21607,0.758,82176
3526704,LEME,SP,93417,0.744,16499
3302502,MAGE,RJ,230568,0.709,9053
3301702,DUQUE DE CAXIAS,RJ,867067,0.711,30989
3300225,AREAL,RJ,11654,0.684,17155
3306008,TRES RIOS,RJ,78256,0.725,22363
3303708,PARAIBA DO SUL,RJ,41639,0.702,12950
3107505,BOM JARDIM DE MINAS,MG,6480,0.673,7905
3145406,OLARIA,MG,1927,0.636,8072
3138609,LIMA DUARTE,MG,16216,0.71,8660
3155900,RIO PRETO,MG,5315,0.679,7166
3106804,BIAS FORTES,MG,3703,0.62,7084
3149408,PEDRO TEIXEIRA,MG,1785,0.637,7323
3157278,SANTA BARBARA DO MONTE VERDE,MG,2852,0.606,8809
3102902,ANTONIO CARLOS,MG,11151,0.683,11216
3159407,SANTA RITA DE IBITIPOCA,MG,3544,0.63,8248
3106101,BELMIRO BRAGA,MG,3400,0.66,11359
3304508,RIO DAS FLORES,RJ,8703,0.68,38931
3306107,VALENCA,RJ,72679,0.738,13727
3125002,EWBANK DA CAMARA,MG,3775,0.676,5660
3162500,SAO JOAO DEL REI,MG,85353,0.758,11706
3129400,IBERTIOGA,MG,5021,0.657,8484
3105608,BARBACENA,MG,128120,0.769,11870
3150307,PIEDADE DO RIO GRANDE,MG,4656,0.678,38322
3123007,DORES DE CAMPOS,MG,9443,0.686,10220
3105905,BARROSO,MG,19787,0.734,12825
3154408,RESSAQUINHA,MG,4735,0.683,20326
3157302,SANTA BARBARA DO TUGURIO,MG,4532,0.637,6942
3101631,ALFREDO VASCONCELOS,MG,6223,0.675,7936
3166204,SENHORA DOS REMEDIOS,MG,10222,0.626,5333
3300951,COMENDADOR LEVY GASPARIAN,RJ,8219,0.685,15629
3167509,SIMAO PEREIRA,MG,2546,0.638,9849
3158607,SANTANA DO DESERTO,MG,3873,0.651,6035
3140803,MATIAS BARBOSA,MG,13603,0.72,41991
3116209,CHIADOR,MG,2759,0.711,10022
3157336,SANTA CRUZ DE MINAS,MG,7990,0.706,5195
3168804,TIRADENTES,MG,7143,0.74,10364
3137403,LAGOA DOURADA,MG,12373,0.676,8411
3119708,CORONEL XAVIER CHAVES,MG,3319,0.677,9337
3152709,PRADOS,MG,8495,0.689,8543
3304557,RIO DE JANEIRO,RJ,6390290,0.799,30088
3302007,ITAGUAI,RJ,113182,0.715,39253
3302601,MANGARATIBA,RJ,38201,0.753,25882
3303609,PARACAMBI,RJ,48129,0.72,10581
3304003,PIRAI,RJ,26948,0.708,39778
3303500,NOVA IGUACU,RJ,801746,0.713,11942
3305554,SEROPEDICA,RJ,80138,0.713,10904
3302908,MIGUEL PEREIRA,RJ,24754,0.745,13429
3304144,QUEIMADOS,RJ,140374,0.68,12111
3302270,JAPERI,RJ,97337,0.659,9612
3300308,BARRA DO PIRAI,RJ,95726,0.733,14621
3303955,PINHEIRAL,RJ,23208,0.715,9144
3306206,VASSOURAS,RJ,34858,0.714,11751
3302809,MENDES,RJ,18024,0.736,10014
3300407,BARRA MANSA,RJ,178880,0.729,18022
3301801,ENGENHEIRO PAULO DE FRONTIN,RJ,13408,0.722,11138
3303856,PATY DO ALFERES,RJ,26575,0.671,10386
3305109,SAO JOAO DE MERITI,RJ,460062,0.719,10506
3303203,NILOPOLIS,RJ,157986,0.753,10598
3302858,MESQUITA,RJ,169537,0.737,9105
3300456,BELFORD ROXO,RJ,474596,0.684,9520
3303302,NITEROI,RJ,491807,0.837,23011
3117702,CONCEICAO DO RIO VERDE,MG,13052,0.665,10044
3115508,CAXAMBU,MG,21641,0.743,8097
3104908,BAEPENDI,MG,18426,0.681,9031
3152600,POUSO ALTO,MG,6145,0.71,14103
3120805,CRUZILIA,MG,14716,0.695,8018
3165206,SAO THOME DAS LETRAS,MG,6724,0.667,9556
3138708,LUMINARIAS,MG,5413,0.678,9308
3160801,SAO BENTO ABADE,MG,4704,0.672,9052
3114600,CARRANCAS,MG,3958,0.725,10731
3101201,AIURUOCA,MG,6116,0.668,9467
3101300,ALAGOA,MG,2696,0.649,9382
3133006,ITAMONTE,MG,14276,0.705,19140
3114808,CARVALHOS,MG,4530,0.646,6597
3107208,BOCAINA DE MINAS,MG,5011,0.645,5658
3141900,MINDURI,MG,3841,0.658,8266
3167004,SERRANOS,MG,1984,0.643,8638
3139102,MADRE DE DEUS DE MINAS,MG,4930,0.699,11155
3165305,SAO VICENTE DE MINAS,MG,7136,0.715,10953
3134301,ITUMIRIM,MG,6101,0.726,6611
3138203,LAVRAS,MG,94228,0.782,15830
3130804,INGAI,MG,2650,0.697,13729
3113909,CARMO DA CACHOEIRA,MG,11872,0.655,11867
3134509,ITUTINGA,MG,3879,0.727,14809
3149903,PERDOES,MG,20292,0.744,14501
3154705,RIBEIRAO VERMELHO,MG,3857,0.737,10631
3159902,SANTO ANTONIO DO AMPARO,MG,17532,0.672,7946
3108008,BOM SUCESSO,MG,17271,0.692,10575
3144607,NEPOMUCENO,MG,25871,0.667,10508
3130408,IJACI,MG,5980,0.714,47605
3130002,IBITURUNA,MG,2883,0.675,10764
3144508,NAZARENO,MG,8062,0.69,13724
3165008,SAO TIAGO,MG,10609,0.662,7738
3102803,ANDRELANDIA,MG,12153,0.7,8562
3166402,SERITINGA,MG,1797,0.66,8870
3138500,LIBERDADE,MG,5279,0.672,8294
3147808,PASSA VINTE,MG,2067,0.648,6892
3103603,ARANTINA,MG,2811,0.697,6111
3159308,SANTA RITA DE JACUTINGA,MG,4960,0.682,9807
3158706,SANTANA DO GARAMBEU,MG,2273,0.667,7123
3156106,RITAPOLIS,MG,4850,0.653,8416
3115201,CONCEICAO DA BARRA DE MINAS,MG,3944,0.685,7531
3169802,TURVOLANDIA,MG,4721,0.696,14926
3162302,SAO JOAO DA MATA,MG,2728,0.653,10196
3167400,SILVIANOPOLIS,MG,6053,0.699,12098
3147204,PARAGUACU,MG,20442,0.715,14443
3119005,CORDISLANDIA,MG,3447,0.66,11864
3114709,CARVALHOPOLIS,MG,3380,0.724,10347
3162005,SAO GONCALO DO SAPUCAI,MG,24148,0.715,14847
3123601,ELOI MENDES,MG,25715,0.685,13060
3142601,MONSENHOR PAULO,MG,8244,0.721,14446
3111606,CAMPOS GERAIS,MG,27760,0.682,11998
3169406,TRES PONTAS,MG,54289,0.731,13714
3111309,CAMPO DO MEIO,MG,11483,0.683,7843
3125200,FAMA,MG,2350,0.717,13938
3158300,SANTANA DA VARGEM,MG,7188,0.698,15152
3118700,COQUEIRAL,MG,9241,0.694,11400
3110905,CAMPANHA,MG,15635,0.709,10631
3137809,LAMBARI,MG,19752,0.711,9152
3129202,HELIODORA,MG,6192,0.657,10213
3113602,CAREACU,MG,6372,0.683,10144
3110707,CAMBUQUIRA,MG,12612,0.699,8402
3135902,JESUANIA,MG,4760,0.658,8291
3144409,NATERCIA,MG,4661,0.693,11358
3169307,TRES CORACOES,MG,73894,0.744,24153
3170701,VARGINHA,MG,125208,0.778,32134
3114105,CARMO DE MINAS,MG,13932,0.682,9199
3111903,CANA VERDE,MG,5578,0.65,8073
3549607,SAO JOSE DO BARREIRO,SP,4068,0.684,8126
3157708,SANTA JULIANA,MG,11830,0.706,27899
3149200,PEDRINOPOLIS,MG,3510,0.729,21118
3523701,ITIRAPUA,SP,5990,0.707,13053
3115102,CASSIA,MG,17433,0.704,12614
3152907,PRATAPOLIS,MG,8746,0.729,13862
3121209,DELFINOPOLIS,MG,6869,0.74,17894
3133758,ITAU DE MINAS,MG,15135,0.776,31010
3126307,FORTALEZA DE MINAS,MG,4150,0.67,78307
3164308,SAO ROQUE DE MINAS,MG,6741,0.672,15692
3162203,SAO JOAO BATISTA DO GLORIA,MG,6981,0.724,52093
3170602,VARGEM BONITA,MG,2156,0.696,12739
3112802,CAPITOLIO,MG,8251,0.71,12291
3162948,SAO JOSE DA BARRA,MG,6888,0.739,51310
3141306,MEDEIROS,MG,3506,0.711,19816
3168101,TAPIRA,MG,4231,0.712,82791
3168200,TAPIRAI,MG,1869,0.667,16872
3166808,SERRA DO SALITRE,MG,10725,0.696,22167
3120706,CRUZEIRO DA FORTALEZA,MG,3967,0.696,12546
3153004,PRATINHA,MG,3323,0.721,19318
3129509,IBIA,MG,23547,0.718,25474
3111507,CAMPOS ALTOS,MG,14416,0.702,15858
3119807,CORREGO DANTA,MG,3349,0.692,13226
3155504,RIO PARANAIBA,MG,11939,0.709,32722
3162104,SAO GOTARDO,MG,32452,0.736,13555
3103801,ARAPUA,MG,2780,0.724,23584
3141207,MATUTINA,MG,3750,0.707,12024
3112208,CAPELA NOVA,MG,4724,0.648,5706
3137908,LAMIM,MG,3432,0.655,5693
3155207,RIO ESPERA,MG,5939,0.602,5284
3145901,OURO BRANCO,MG,36006,0.764,62201
3133907,ITAVERAVA,MG,5711,0.627,4941
3115409,CATAS ALTAS DA NORUEGA,MG,3489,0.6,4678
3131901,ITABIRITO,MG,46589,0.73,39093
3142304,MOEDA,MG,4723,0.638,6936
3157203,SANTA BARBARA,MG,28435,0.707,10453
3154804,RIO ACIMA,MG,9307,0.673,11113
3144805,NOVA LIMA,MG,83507,0.813,51293
3156700,SABARA,MG,127897,0.731,11709
3153905,RAPOSOS,MG,15502,0.73,4804
3110004,CAETE,MG,41423,0.728,7140
3140001,MARIANA,MG,55353,0.742,51832
3150802,PIRANGA,MG,17266,0.6,5182
3166006,SENHORA DE OLIVEIRA,MG,5690,0.631,6370
3116308,CIPOTANEA,MG,6578,0.579,4625
3153103,PRESIDENTE BERNARDES,MG,5491,0.632,5034
3121704,DIOGO DE VASCONCELOS,MG,3830,0.601,5733
3128204,GUARACIABA,MG,10218,0.623,4604
3152303,PORTO FIRME,MG,10560,0.634,5388
3100401,ACAIACA,MG,3925,0.63,6049
3102308,ALVINOPOLIS,MG,15212,0.676,9975
3155702,RIO PIRACICABA,MG,14151,0.685,25677
3115359,CATAS ALTAS,MG,4938,0.684,64028
3106002,BELA VISTA DE MINAS,MG,10028,0.674,7410
3157807,SANTA LUZIA,MG,205666,0.715,10331
3106200,BELO HORIZONTE,MG,2395785,0.81,21748
2918001,JEQUIE,BA,152372,0.665,11027
3149309,PEDRO LEOPOLDO,MG,59670,0.757,17893
3162955,SAO JOSE DA LAPA,MG,20524,0.729,16062
3171204,VESPASIANO,MG,108771,0.688,12562
3137601,LAGOA SANTA,MG,54732,0.777,16115
3154606,RIBEIRAO DAS NEVES,MG,303029,0.684,6499
3168309,TAQUARACU DE MINAS,MG,3840,0.651,9922
3134608,JABOTICATUBAS,MG,17679,0.681,6340
3117876,CONFINS,MG,6077,0.747,239774
3136603,NOVA UNIAO,MG,5575,0.662,8549
3107703,BOM JESUS DO AMPARO,MG,5593,0.683,6692
3105400,BARAO DE COCAIS,MG,29205,0.722,24586
3159001,SANTANA DO RIACHO,MG,4066,0.665,6337
3132800,ITAMBE DO MATO DENTRO,MG,2238,0.634,5194
3131703,ITABIRA,MG,111514,0.756,64259
3118908,CORDISBURGO,MG,8689,0.656,7962
3135704,JEQUITIBA,MG,5154,0.689,11562
3105004,BALDIM,MG,7877,0.671,8524
3161908,SAO GONCALO DO RIO ABAIXO,MG,9976,0.667,144753
3158003,SANTA MARIA DE ITABIRA,MG,10584,0.648,8315
3136207,JOAO MONLEVADE,MG,74655,0.758,20655
3143708,MORRO DO PILAR,MG,3349,0.597,5930
3164803,SAO SEBASTIAO DO RIO PRETO,MG,1588,0.632,7064
3147501,PASSABEM,MG,1739,0.642,6543
3122603,DOM JOAQUIM,MG,4511,0.622,6090
3160504,SANTO ANTONIO DO RIO ABAIXO,MG,1771,0.669,7134
3113800,CARMESIA,MG,2477,0.65,5987
3539301,PIRASSUNUNGA,SP,70869,0.801,23582
3502002,ANALANDIA,SP,4401,0.754,18531
3546207,SANTA CRUZ DA CONCEICAO,SP,4074,0.79,17716
3543709,RINCAO,SP,10427,0.734,12030
3546900,SANTA LUCIA,SP,8308,0.737,10341
3501707,AMERICO BRASILIENSE,SP,35413,0.751,19832
3519303,IBATE,SP,31380,0.703,13926
3518859,GUATAPARA,SP,7056,0.743,16465
3527603,LUIS ANTONIO,SP,11910,0.731,58767
3547502,SANTA RITA DO PASSA QUATRO,SP,26530,0.775,17555
3513702,DESCALVADO,SP,31379,0.76,23913
3514601,DUMONT,SP,8421,0.744,11820
3551702,SERTAOZINHO,SP,112401,0.761,43297
3525102,JARDINOPOLIS,SP,38708,0.735,14285
3540705,PORTO FERREIRA,SP,51999,0.751,20952
3546306,SANTA CRUZ DAS PALMEIRAS,SP,30593,0.728,10298
3547601,SANTA ROSA DE VITERBO,SP,24229,0.77,20521
3147709,PASSA TEMPO,MG,8155,0.687,12949
3145604,OLIVEIRA,MG,39801,0.699,10164
3150604,PIRACEMA,MG,6391,0.646,10276
3114501,CARMOPOLIS DE MINAS,MG,17456,0.7,11586
3122306,DIVINOPOLIS,MG,217404,0.764,15838
3164605,SAO SEBASTIAO DO OESTE,MG,5980,0.626,33887
3133501,ITAPECERICA,MG,21399,0.713,10160
3145208,NOVA SERRANA,MG,79174,0.715,11415
3149705,PERDIGAO,MG,9396,0.703,8361
3160405,SANTO ANTONIO DO MONTE,MG,26353,0.724,10097
3114204,CARMO DO CAJURU,MG,20444,0.71,10004
3116605,CLAUDIO,MG,26262,0.709,12033
3130200,IGARATINGA,MG,9553,0.651,9472
3161809,SAO GONCALO DO PARA,MG,10765,0.689,9792
3132206,ITAGUARA,MG,12534,0.691,9509
3114006,CARMO DA MATA,MG,11007,0.689,8942
3133709,ITATIAIUCU,MG,10142,0.677,53895
3133808,ITAUNA,MG,86762,0.758,17474
3140704,MATEUS LEME,MG,28417,0.704,14910
3154200,RESENDE COSTA,MG,11001,0.685,6912
3121407,DESTERRO DE ENTRE RIOS,MG,7032,0.639,6460
3135407,JECEABA,MG,5288,0.661,14075
3101706,ALMENARA,MG,39287,0.642,6311
3150406,PIEDADE DOS GERAIS,MG,4696,0.626,6632
3120607,CRUCILANDIA,MG,4800,0.651,7647
3130101,IGARAPE,MG,36363,0.698,11828
3155306,RIO MANSO,MG,5372,0.648,8106
3136652,JUATUBA,MG,23080,0.717,39566
3162922,SAO JOAQUIM DE BICAS,MG,26653,0.662,14225
3124104,ESMERALDAS,MG,62262,0.671,5698
3106705,BETIM,MG,388873,0.749,74951
3140159,MARIO CAMPOS,MG,13594,0.699,6444
3165537,SARZEDO,MG,27104,0.734,12835
3118601,CONTAGEM,MG,613815,0.756,30743
3129806,IBIRITE,MG,162867,0.704,7953
3161205,SAO FRANCISCO DE PAULA,MG,6476,0.66,8946
3158805,SANTANA DO JACARE,MG,4638,0.647,8679
3110400,CAMACHO,MG,3097,0.69,16869
3137205,LAGOA DA PRATA,MG,47076,0.732,17893
3135308,JAPARAIBA,MG,4010,0.721,11782
3142403,MOEMA,MG,7106,0.721,7391
3148905,PEDRA DO INDAIA,MG,3885,0.708,14513
3124708,ESTRELA DO INDAIA,MG,3504,0.676,11845
3159704,SANTA ROSA DA SERRA,MG,3241,0.705,10848
3107406,BOM DESPACHO,MG,46482,0.75,13239
3123205,DORES DO INDAIA,MG,13686,0.719,9383
3166600,SERRA DA SAUDADE,MG,807,0.677,13769
3153707,QUARTEL GERAL,MG,3346,0.683,15466
3115607,CEDRO DO ABAETE,MG,1199,0.678,9373
3146404,PAINEIRAS,MG,4592,0.669,10310
3100203,ABAETE,MG,22740,0.698,11471
3140506,MARTINHO CAMPOS,MG,12731,0.669,14520
3103900,ARAUJOS,MG,8135,0.698,8991
3152006,POMPEU,MG,29561,0.689,14907
3526100,JUQUIA,SP,19055,0.7,10231
3553500,TAPIRAI,SP,7928,0.681,9735
3537602,PERUIBE,SP,61030,0.749,11625
3529906,MIRACATU,SP,20322,0.697,13273
3526209,JUQUITIBA,SP,29081,0.709,8936
3537206,PEDRO DE TOLEDO,SP,10358,0.696,8464
3537909,PILAR DO SUL,SP,26778,0.69,13607
3551108,SARAPUI,SP,9212,0.707,15175
3537800,PIEDADE,SP,52447,0.716,11288
3545308,SALTO DE PIRAPORA,SP,40897,0.729,13806
3554003,TATUI,SP,109425,0.752,20588
3541653,QUADRA,SP,3325,0.678,15024
3500758,ALAMBARI,SP,5071,0.712,19183
3510302,CAPELA DO ALTO,SP,18029,0.699,10650
3521002,IPERO,SP,29798,0.719,15575
3502903,ARACOIABA DA SERRA,SP,28429,0.776,11112
3525854,JUMIRIM,SP,2889,0.741,22835
3507001,BOITUVA,SP,50420,0.78,27098
3519709,IBIUNA,SP,72249,0.71,10816
3552205,SOROCABA,SP,600692,0.798,27506
3557006,VOTORANTIM,SP,110755,0.767,19210
3513009,COTIA,SP,209027,0.78,30905
3549953,SAO LOURENCO DA SERRA,SP,14241,0.728,11325
3523909,ITU,SP,156983,0.773,27212
3501152,ALUMINIO,SP,17079,0.766,106304
3528403,MAIRINQUE,SP,43714,0.743,20754
3536703,PEDERNEIRAS,SP,42235,0.739,16926
3526803,LENCOIS PAULISTA,SP,62393,0.764,34605
3541059,PRATANIA,SP,4697,0.701,13374
3503406,AREALVA,SP,7932,0.744,17133
3528007,MACATUBA,SP,16336,0.77,47377
3522901,ITAPUI,SP,12446,0.725,26211
3507308,BORACEIA,SP,4348,0.754,24219
3550100,SAO MANUEL,SP,38614,0.744,21922
3503604,AREIOPOLIS,SP,10622,0.695,9175
3520004,IGARACU DO TIETE,SP,23475,0.727,7730
3505302,BARRA BONITA,SP,35210,0.788,22972
3525300,JAU,SP,133900,0.778,15644
3529807,MINEIROS DO TIETE,SP,12133,0.73,9315
3506805,BOCAINA,SP,11073,0.742,16613
3519105,IACANGA,SP,10275,0.745,40329
3522000,ITAJU,SP,3338,0.705,16744
3550605,SAO ROQUE,SP,80661,0.768,18050
3545209,SALTO,SP,107382,0.78,23019
3508405,CABREUVA,SP,42889,0.738,29047
3502754,ARACARIGUAMA,SP,17975,0.704,87906
3523305,ITARIRI,SP,15752,0.677,6811
3522208,ITAPECERICA DA SERRA,SP,156077,0.742,22976
3515103,EMBU GUACU,SP,63653,0.749,9504
3556453,VARGEM GRANDE PAULISTA,SP,44555,0.77,17484
3522505,ITAPEVI,SP,206558,0.735,25618
3534401,OSASCO,SP,668877,0.776,54600
3531100,MONGAGUA,SP,47984,0.754,10833
3515004,EMBU DAS ARTES,SP,245148,0.735,18527
3552809,TABOAO DA SERRA,SP,251608,0.769,19644
3539103,PIRAPORA DO BOM JESUS,SP,16238,0.727,8089
3547304,SANTANA DE PARNAIBA,SP,113945,0.814,33444
3505708,BARUERI,SP,245652,0.786,115320
3525003,JANDIRA,SP,110842,0.76,15219
3510609,CARAPICUIBA,SP,373358,0.749,9271
3552007,SILVEIRAS,SP,5855,0.678,8985
3527207,LORENA,SP,83224,0.766,16249
3509957,CANAS,SP,4502,0.704,8259
3508603,CACHOEIRA PAULISTA,SP,30527,0.764,12576
3513405,CRUZEIRO,SP,77575,0.788,15180
3147600,PASSA QUATRO,MG,15692,0.715,12923
3526605,LAVRINHAS,SP,6678,0.729,11393
3503505,AREIAS,SP,3711,0.697,9286
3304201,RESENDE,RJ,122068,0.768,53565
3504909,BANANAL,SP,10301,0.733,9688
3133105,ITANHANDU,MG,14366,0.739,20245
3541901,QUELUZ,SP,11641,0.722,8104
3164902,SAO SEBASTIAO DO RIO VERDE,MG,2131,0.676,8266
3167806,SOLEDADE DE MINAS,MG,5755,0.697,6927
3163706,SAO LOURENCO,MG,42372,0.759,10583
3302254,ITATIAIA,RJ,29394,0.737,48855
3503158,ARAPEI,SP,2475,0.68,11971
3304409,RIO CLARO,RJ,17606,0.683,11409
3304110,PORTO REAL,RJ,17272,0.713,290834
3304128,QUATIS,RJ,13105,0.69,14511
3306305,VOLTA REDONDA,RJ,260180,0.771,35547
3151008,PIRANGUINHO,MG,8110,0.717,6424
3149101,PEDRALVA,MG,11386,0.675,8390
3163201,SAO JOSE DO ALEGRE,MG,4026,0.717,6867
3121100,DELFIM MOREIRA,MG,7962,0.669,6272
3132404,ITAJUBA,MG,91643,0.787,18615
3172202,WENCESLAU BRAZ,MG,2547,0.678,6912
3544301,ROSEIRA,SP,9754,0.737,22066
3540754,POTIM,SP,20272,0.697,7607
3502507,APARECIDA,SP,35023,0.755,12358
3538501,PIQUETE,SP,13942,0.757,7801
3139904,MARIA DA FE,MG,14157,0.702,7303
3117207,CONCEICAO DAS PEDRAS,MG,2755,0.668,10835
3120508,CRISTINA,MG,10191,0.668,8766
3145505,OLIMPIO NORONHA,MG,2577,0.674,9354
3171709,VIRGINIA,MG,8612,0.651,9626
3140407,MARMELOPOLIS,MG,2919,0.65,7051
3122801,DOM VICOSO,MG,2988,0.687,6681
3138302,LEANDRO FERREIRA,MG,3202,0.71,9628
3151404,PITANGUI,MG,25771,0.725,10147
3117603,CONCEICAO DO PARA,MG,5214,0.7,35546
3147105,PARA DE MINAS,MG,85908,0.725,19605
3146909,PAPAGAIOS,MG,14433,0.666,13499
3163102,SAO JOSE DA VARGINHA,MG,4345,0.704,15062
3145802,ONCA DE PITANGUI,MG,3066,0.663,12624
3139706,MARAVILHAS,MG,7304,0.672,12152
3149606,PEQUI,MG,4131,0.674,10875
3126406,FORTUNA DE MINAS,MG,2746,0.696,9608
3126000,FLORESTAL,MG,6744,0.724,8237
3167202,SETE LAGOAS,MG,218574,0.76,26785
3112505,CAPIM BRANCO,MG,9030,0.695,8064
3141108,MATOZINHOS,MG,34624,0.731,19744
3147402,PARAOPEBA,MG,22893,0.694,14513
3109600,CACHOEIRA DA PRATA,MG,3635,0.741,8177
3131000,INHAUMA,MG,5846,0.702,13418
3103207,ARACAI,MG,2258,0.695,13609
3153608,PRUDENTE DE MORAIS,MG,9776,0.69,7748
3127206,FUNILANDIA,MG,3942,0.655,8219
3109907,CAETANOPOLIS,MG,10467,0.706,10589
3200805,BAIXO GUANDU,ES,29272,0.702,9546
3202702,ITAGUACU,ES,14080,0.702,10033
3161650,SAO GERALDO DO BAIXIO,MG,3580,0.63,7156
3127370,GOIABEIRA,MG,3105,0.647,6666
3120839,CUPARAQUE,MG,4728,0.627,6229
3108107,BONFIM,MG,6811,0.637,7213
3200409,ANCHIETA,ES,24616,0.73,175179
3202405,GUARAPARI,ES,107836,0.731,10072
3203346,MARECHAL FLORIANO,ES,14576,0.71,13969
3205200,VILA VELHA,ES,424948,0.8,16840
3205101,VIANA,ES,66745,0.686,15041
3204500,SANTA LEOPOLDINA,ES,12207,0.626,9597
3201308,CARIACICA,ES,352431,0.718,14055
3204609,SANTA TERESA,ES,22005,0.714,10721
3205309,VITORIA,ES,333162,0.845,76722
3205002,SERRA,ES,422569,0.739,31034
3202207,FUNDAO,ES,17632,0.718,16131
3203130,JOAO NEIVA,ES,15886,0.753,13237
3202504,IBIRACU,ES,11335,0.726,17447
3204955,SAO ROQUE DO CANAA,ES,11406,0.7,7946
2206605,MONTE ALEGRE DO PIAUI,PI,10363,0.578,4608
2208700,REDENCAO DO GURGUEIA,PI,8494,0.589,3791
2201903,BOM JESUS,PI,23642,0.668,8325
2206654,MORRO CABECA NO TEMPO,PI,4053,0.542,3988
2209302,SANTA LUZ,PI,5624,0.588,3631
2203230,CURRAIS,PI,4776,0.542,5048
2204550,GUARIBAS,PI,4432,0.508,3155
2924405,PILAO ARCADO,BA,33176,0.506,3400
2203107,CRISTINO CASTRO,PI,10089,0.566,4140
2201150,BAIXA GRANDE DO RIBEIRO,PI,10930,0.564,9316
2207405,PALMEIRA DO PIAUI,PI,4962,0.557,5087
2211209,URUCUI,PI,20623,0.631,22002
2200459,ALVORADA DO GURGUEIA,PI,5177,0.578,4242
2904407,BREJOLANDIA,BA,11247,0.592,4208
2922250,MUQUEM DE SAO FRANCISCO,BA,10433,0.549,4825
2920452,MANSIDAO,BA,12759,0.599,3404
2933455,WANDERLEY,BA,12356,0.6,5317
2902708,BARRA,BA,50134,0.557,3485
2913200,IBOTIRAMA,BA,25617,0.636,5648
2921609,MORPARA,BA,8233,0.558,4292
5212303,LEOPOLDO DE BULHOES,GO,7900,0.659,12863
2201101,AVELINO LOPES,PI,11258,0.554,3323
2904753,BURITIRAMA,BA,19853,0.565,3261
2930907,TABOCAS DO BREJO VELHO,BA,11433,0.584,4497
2923209,OLIVEIRA DOS BREJINHOS,BA,21813,0.554,3861
2904506,BROTAS DE MACAUBAS,BA,10479,0.57,4547
2913002,IBITIARA,BA,15669,0.585,3668
2914109,IPUPIARA,BA,9398,0.59,3979
2929909,SEABRA,BA,42163,0.635,5781
2904001,BONINAL,BA,13893,0.612,3546
2912400,IBIPEBA,BA,17277,0.616,4058
2903003,BARRA DO MENDES,BA,13914,0.63,4292
2929750,SAUBARA,BA,11354,0.617,6042
2915353,ITAGUACU DA BAHIA,BA,13487,0.562,4124
2907608,CENTRAL,BA,17057,0.596,3814
2903235,BARRO ALTO,BA,13914,0.607,3648
2911303,GENTIO DO OURO,BA,10690,0.559,3503
2932408,UIBAI,BA,13642,0.617,3768
2918506,JUSSARA,BA,15004,0.571,3548
2925600,PRESIDENTE DUTRA,BA,13807,0.614,4095
2921708,MORRO DO CHAPEU,BA,35251,0.588,4621
2202752,COLONIA DO GURGUEIA,PI,6191,0.628,4008
1706506,DARCINOPOLIS,TO,5425,0.581,10002
2104057,ESTREITO,MA,37784,0.659,9810
2111573,SAO PEDRO DOS CRENTES,MA,4486,0.6,6466
1722081,WANDERLANDIA,TO,11088,0.638,7369
2108306,PENALVA,MA,35996,0.554,3246
1703008,BABACULANDIA,TO,10439,0.642,8863
1701051,ANGICO,TO,3219,0.648,7549
1720002,SANTA TEREZINHA DO TOCANTINS,TO,2477,0.637,6657
1714302,NAZARE,TO,4271,0.643,5970
1713809,PALMEIRAS DO TOCANTINS,TO,5909,0.628,7967
1700301,AGUIARNOPOLIS,TO,5467,0.657,12319
2109007,PORTO FRANCO,MA,22239,0.684,10059
2111052,SAO JOAO DO PARAISO,MA,10882,0.609,4795
2109502,RIACHAO,MA,20093,0.576,7200
